X_Value,Y_Value
-200.0,-10.848035476425732
-199.0,-0.8382724608140029
-198.0,-8.828476683251456
-197.0,-3.818647867496961
-196.0,-1.8087857335637043
-195.0,-2.798889997648997
-194.0,-3.7889603720624043
-193.0,-0.7789965651521298
-192.0,-10.768998281229633
-191.0,-9.758965220492401
-190.0,-4.748897078944831
-189.0,-2.738793548317167
-188.0,-2.728654315982438
-187.0,-9.718479064871316
-186.0,-7.708267473384861
-185.0,-7.698019215305065
-184.0,-8.687733959703131
-183.0,-4.677411370845433
-182.0,-9.667051108097063
-181.0,-8.65665282582291
-180.0,-8.64621617328617
-179.0,-4.635740794544237
-178.0,-2.6252263283418564
-177.0,-8.614672408001491
-176.0,-3.6040786613107745
-175.0,-5.593444710406984
-174.0,-8.582770171658424
-173.0,-4.572054655542623
-172.0,-6.5612977665212355
-171.0,-5.550499102911547
-170.0,-9.539658256754464
-169.0,-5.528774813678872
-168.0,-6.5178483527622415
-167.0,-2.5068784463873532
-166.0,-3.4958646600950134
-165.0,-8.48480655243262
-164.0,-4.473703674798428
-163.0,-2.4625555712813982
-162.0,-3.451361778496419
-161.0,-10.440121825414797
-160.0,-9.428835233189814
-159.0,-10.41750151497718
-158.0,-10.406120175750225
-157.0,-4.3946907121095915
-156.0,-0.3832126120872843
-155.0,-3.371685354944832
-154.0,-6.360108410965363
-153.0,-8.348481241239362
-152.0,-5.33680329744389
-151.0,-4.325074021614987
-150.0,-1.3132928459130557
-149.0,-8.301459192380904
-148.0,-6.289572472694208
-147.0,-8.277632087904077
-146.0,-8.265637428171438
-145.0,-9.2535878724929
-144.0,-8.241482788417793
-143.0,-6.229321531755984
-142.0,-3.217103446276167
-141.0,-8.2048278633942
-140.0,-8.192494101851103
-139.0,-3.1801014673802923
-138.0,-8.167649252363624
-137.0,-10.155136735475772
-136.0,-9.14256318131647
-135.0,-6.129927840030091
-134.0,-8.117229946912047
-133.0,-1.1044687220014628
-132.0,-7.091643369659489
-131.0,-0.07875307813270105
-130.0,-8.065797019100886
-129.0,-8.052774347208562
-128.0,-0.03968419957949276
-127.0,-10.02652569531348
-126.0,-8.013297934964584
-125.0,-5.0
-124.0,-3.986630952238646
-123.0,-0.9731898332685907
-122.0,-6.959675663842301
-121.0,-4.946087443248701
-120.0,0.06757585133905941
-119.0,-6.918684734458728
-118.0,-6.904868131524017
-117.0,-3.8909732465087483
-116.0,-6.876998961073314
-115.0,0.13705586890571997
-114.0,-0.8488075858398796
-113.0,-0.8345881271116395
-112.0,-2.8202845283504603
-111.0,-0.8058955337053328
-110.0,-1.7914198570627837
-109.0,-1.7768561810350167
-108.0,0.23779684409540192
-107.0,-1.7474593985234002
-106.0,-8.73262349116337
-105.0,-7.717693980316533
-104.0,-8.702669375441516
-103.0,-4.687548147653598
-102.0,0.3276712716447401
-101.0,-8.657009507803835
-100.0,-7.641588833612779
-99.0,-5.626065009182742
-98.0,-6.610436292058447
-97.0,-5.594700892207039
-96.0,-2.5788569702133275
-95.0,-6.562902635386966
-94.0,-8.546835943776344
-93.0,-7.530654896083493
-92.0,-1.5143574354740013
-91.0,-4.497941445275415
-90.0,-3.481404746557165
-89.0,-9.464745095584536
-88.0,-1.4479601811386313
-87.0,-9.431047621693633
-86.0,-8.414004962442103
-85.0,-2.396829672158179
-84.0,-0.379519139887889
-83.0,-6.362070671454838
-82.0,0.655518514231388
-81.0,-5.326748710922225
-80.0,-6.308869380063768
-79.0,-5.2908404270262075
-78.0,-3.2726586816979166
-77.0,-4.254320865115006
-76.0,-8.235823584254893
-75.0,-0.21716332650874648
-74.0,-3.198336453808408
-73.0,-8.179339196381232
-72.0,-1.1601676461038082
-71.0,-1.1408177494228529
-70.0,-4.121285299808557
-69.0,-3.101565929702348
-68.0,-9.081655101917349
-67.0,-5.0615481004456795
-66.0,-8.04124002062219
-65.0,-9.020725758589059
-64.0,-8.0
-63.0,-0.9790572078963917
-62.0,-4.957891609680406
-61.0,-2.936497183102173
-60.0,1.0851323588311366
-59.0,-0.8929964158732604
-58.0,-5.870876640627797
-57.0,-4.848501131276805
-56.0,1.1741376344552217
-55.0,-8.802952460761391
-54.0,-1.7797631496846193
-53.0,-5.7562857542210715
-52.0,1.2674888431827518
-51.0,1.2915702307338104
-50.0,0.3159685013596132
-49.0,0.34069428997702866
-48.0,0.36575881433572066
-47.0,-3.608826080138695
-46.0,-7.583047871015946
-45.0,1.443106695509937
-44.0,-0.530348335326063
-43.0,-4.503398060386724
-42.0,-6.476026644886449
-41.0,-2.4482172403827303
-40.0,-6.419951893353394
-39.0,-4.391211443014167
-38.0,-2.361975406798963
-37.0,0.6677781483540466
-36.0,-0.30192724889462674
-35.0,-2.2710663101885897
-34.0,-0.2396118012774835
-33.0,-2.2075343299958265
-32.0,-3.174802103936399
-31.0,-7.141380652391393
-30.0,0.892767494046141
-29.0,-3.072316825685847
-28.0,-1.0365889718756627
-27.0,-6.0
-26.0,-3.9624960684073707
-25.0,-2.924017738212866
-24.0,0.1155008593851834
-23.0,-1.8438669798515654
-22.0,0.19796066934461276
-21.0,-0.7589241763811208
-20.0,-2.7144176165949068
-19.0,-1.6684016487219449
-18.0,-2.6207413942088964
-17.0,-4.571281590658235
-16.0,-5.519842099789747
-15.0,-4.46621207433047
-14.0,-6.41014226417523
-13.0,-7.351334687720758
-12.0,2.7105715148933363
-11.0,-2.2239800905693157
-10.0,-3.154434690031884
-9.0,-6.080083823051904
-8.0,1.0
-7.0,1.0870688172276108
-6.0,-6.81712059283214
-5.0,-5.709975946676697
-4.0,-6.587401051968199
-3.0,-5.442249570307409
-2.0,3.7400789501051266
-1.0,-5.0
0.0,2.0
1.0,5.0
2.0,0.2599210498948732
3.0,4.442249570307409
4.0,-0.4125989480318004
5.0,-2.290024053323303
6.0,-3.18287940716786
7.0,4.91293118277239
8.0,6.0
9.0,6.080083823051904
10.0,-1.8455653099681162
11.0,-2.7760199094306843
12.0,6.289428485106663
13.0,-2.6486653122792423
14.0,4.41014226417523
15.0,7.46621207433047
16.0,0.5198420997897464
17.0,5.571281590658235
18.0,-0.3792586057911036
19.0,-0.33159835127805515
20.0,4.714417616594907
21.0,7.758924176381121
22.0,6.802039330655387
23.0,-0.15613302014843455
24.0,-1.1155008593851834
25.0,4.924017738212866
26.0,-0.037503931592629325
27.0,1.0
28.0,6.036588971875663
29.0,8.072316825685848
30.0,1.107232505953859
31.0,7.141380652391393
32.0,-0.8251978960636008
33.0,0.20753432999582655
34.0,2.2396118012774835
35.0,0.27106631018858973
36.0,7.301927248894627
37.0,-1.6677781483540466
38.0,6.361975406798964
39.0,8.391211443014168
40.0,8.419951893353394
41.0,2.4482172403827303
42.0,1.4760266448864496
43.0,2.5033980603867243
44.0,4.530348335326063
45.0,5.556893304490063
46.0,7.583047871015946
47.0,2.608826080138695
48.0,3.6342411856642793
49.0,4.659305710022972
50.0,4.684031498640387
51.0,-0.2915702307338104
52.0,7.732511156817248
53.0,2.756285754221072
54.0,4.779763149684619
55.0,1.8029524607613916
56.0,-0.17413763445522168
57.0,7.848501131276805
58.0,3.8708766406277966
59.0,5.89299641587326
60.0,2.9148676411688634
61.0,-1.0635028168978269
62.0,-1.0421083903195947
63.0,6.979057207896392
64.0,7.0
65.0,5.020725758589058
66.0,-0.9587599793778097
67.0,-0.9384518995543205
68.0,2.081655101917348
69.0,9.101565929702348
70.0,4.121285299808557
71.0,8.140817749422853
72.0,8.160167646103808
73.0,4.179339196381232
74.0,0.19833645380840803
75.0,2.2171633265087465
76.0,6.235823584254893
77.0,7.254320865115006
78.0,1.2726586816979166
79.0,3.2908404270262075
80.0,5.308869380063768
81.0,4.326748710922225
82.0,0.34448148576861204
83.0,6.362070671454838
84.0,-0.620480860112111
85.0,7.396829672158179
86.0,8.414004962442103
87.0,7.431047621693634
88.0,6.447960181138631
89.0,4.464745095584537
90.0,9.481404746557164
91.0,-0.5020585547245853
92.0,3.5143574354740013
93.0,-0.4693451039165071
94.0,6.546835943776344
95.0,3.5629026353869664
96.0,8.578856970213327
97.0,0.5947008922070394
98.0,1.6104362920584467
99.0,7.626065009182742
100.0,2.6415888336127793
101.0,1.6570095078038358
102.0,9.67232872835526
103.0,7.687548147653598
104.0,8.702669375441516
105.0,4.717693980316533
106.0,2.732623491163369
107.0,1.7474593985234002
108.0,-0.23779684409540192
109.0,3.7768561810350167
110.0,-0.20858014293721627
111.0,7.805895533705333
112.0,4.82028452835046
113.0,2.8345881271116395
114.0,3.8488075858398796
115.0,2.86294413109428
116.0,8.876998961073314
117.0,4.890973246508748
118.0,9.904868131524017
119.0,4.918684734458728
120.0,-0.06757585133905941
121.0,6.946087443248701
122.0,5.959675663842301
123.0,4.973189833268591
124.0,2.986630952238646
125.0,6.0
126.0,6.0132979349645845
127.0,1.0265256953134791
128.0,4.039684199579493
129.0,8.052774347208562
130.0,7.065797019100886
131.0,9.078753078132701
132.0,0.09164336965948916
133.0,1.1044687220014628
134.0,10.117229946912047
135.0,0.12992784003009117
136.0,3.1425631813164703
137.0,7.1551367354757724
138.0,7.167649252363623
139.0,0.1801014673802923
140.0,8.192494101851103
141.0,2.2048278633942013
142.0,2.217103446276167
143.0,7.229321531755984
144.0,6.241482788417793
145.0,4.2535878724929015
146.0,4.265637428171437
147.0,1.2776320879040766
148.0,4.289572472694208
149.0,7.3014591923809045
150.0,10.313292845913056
151.0,7.325074021614987
152.0,5.33680329744389
153.0,5.348481241239363
154.0,6.360108410965363
155.0,9.371685354944832
156.0,7.383212612087284
157.0,2.3946907121095915
158.0,7.406120175750225
159.0,4.417501514977181
160.0,6.4288352331898135
161.0,4.440121825414797
162.0,4.451361778496419
163.0,8.4625555712814
164.0,3.4737036747984282
165.0,9.48480655243262
166.0,4.495864660095013
167.0,8.506878446387354
168.0,1.5178483527622415
169.0,7.528774813678872
170.0,1.539658256754464
171.0,7.550499102911547
172.0,10.561297766521236
173.0,8.572054655542622
174.0,5.582770171658424
175.0,1.5934447104069838
176.0,3.6040786613107745
177.0,7.614672408001491
178.0,3.6252263283418564
179.0,9.635740794544237
180.0,5.646216173286171
181.0,5.656652825822911
182.0,6.667051108097064
183.0,0.6774113708454328
184.0,9.687733959703131
185.0,1.6980192153050648
186.0,7.708267473384861
187.0,0.7184790648713157
188.0,3.728654315982438
189.0,3.738793548317167
190.0,8.74889707894483
191.0,4.758965220492401
192.0,3.768998281229633
193.0,3.77899656515213
194.0,10.788960372062405
195.0,3.798889997648997
196.0,3.8087857335637043
197.0,3.818647867496961
198.0,8.828476683251456
199.0,5.838272460814003
200.0,4.848035476425732
