X_Value,Y_Value
-1000.0,-12.0
-999.0,-14.99666555493786
-998.0,-4.993328883944024
-997.0,-4.989989983299926
-996.0,-5.986648849277056
-995.0,-5.983305478136913
-994.0,-12.979959866130976
-993.0,-4.976612009500661
-992.0,-11.973261904477292
-991.0,-4.969909547282054
-990.0,-5.9665549341259645
-989.0,-6.963198061209825
-988.0,-14.959838924724199
-987.0,-4.956477520849356
-986.0,-4.953113845755247
-985.0,-7.94974789560146
-984.0,-4.946379666537181
-983.0,-13.943009154701157
-982.0,-7.9396363562216585
-981.0,-7.936261267216437
-980.0,-14.932883883792687
-979.0,-4.929504202047008
-978.0,-8.92612221806536
-977.0,-13.922737927923036
-976.0,-9.919351327684602
-975.0,-8.915962413403873
-974.0,-14.91257118112387
-973.0,-12.90917762687677
-972.0,-9.90578174668388
-971.0,-12.902383536555579
-970.0,-8.898982992491293
-969.0,-5.895580110479441
-968.0,-14.892174886497402
-967.0,-6.888767316511466
-966.0,-8.885357396476799
-965.0,-4.8819451223373935
-964.0,-7.878530490026034
-963.0,-6.875113495464248
-962.0,-5.871694134562265
-961.0,-8.868272403218974
-960.0,-4.864848297321881
-959.0,-13.861421812747063
-958.0,-14.857992945359124
-957.0,-13.854561691011158
-956.0,-6.851128045544696
-955.0,-4.847692004789668
-954.0,-12.84425356456435
-953.0,-13.840812720675329
-952.0,-12.837369468917457
-951.0,-12.833923805073796
-950.0,-13.830475724915585
-949.0,-7.827025224202185
-948.0,-8.82357229868104
-947.0,-4.820116944087623
-946.0,-13.816659156145398
-945.0,-11.813198930565768
-944.0,-6.809736263048034
-943.0,-10.806271149279334
-942.0,-9.802803584934617
-941.0,-6.799333565676578
-940.0,-5.795861087155615
-939.0,-10.792386145009786
-938.0,-4.788908734864755
-937.0,-12.785428852333746
-936.0,-9.781946493017497
-935.0,-8.778461652504202
-934.0,-7.77497432636947
-933.0,-8.771484510176279
-932.0,-14.767992199474914
-931.0,-8.764497389802925
-930.0,-13.761000076685075
-929.0,-10.757500255633296
-928.0,-13.753997922146628
-927.0,-14.750493071711167
-926.0,-5.746985699800032
-925.0,-6.74347580187329
-924.0,-8.739963373377918
-923.0,-7.736448409747755
-922.0,-5.732930906403432
-921.0,-5.72941085875234
-920.0,-8.72588826218856
-919.0,-9.722363112092824
-918.0,-11.71883540383245
-917.0,-5.7153051327613
-916.0,-12.711772294219713
-915.0,-11.708236883534463
-914.0,-7.704698896018698
-913.0,-10.701158326971884
-912.0,-6.697615171679759
-911.0,-10.694069425414265
-910.0,-5.6905210834335005
-909.0,-10.68697014098167
-908.0,-13.683416593289008
-907.0,-8.679860435571749
-906.0,-6.676301663032051
-905.0,-14.672740270857945
-904.0,-8.669176254223279
-903.0,-9.665609608287658
-902.0,-5.662040328196392
-901.0,-6.658468409080427
-900.0,-8.654893846056298
-899.0,-6.6513166342260615
-898.0,-7.647736768677241
-897.0,-4.644154244482767
-896.0,-11.64056905670092
-895.0,-6.636981200375262
-894.0,-9.633390670534585
-893.0,-13.629797462192846
-892.0,-14.626201570349108
-891.0,-8.62260298998748
-890.0,-9.619001716077046
-889.0,-10.615397743571819
-888.0,-13.611791067410666
-887.0,-8.608181682517248
-886.0,-7.6045695837999645
-885.0,-9.60095476615188
-884.0,-14.597337224450664
-883.0,-8.593716953558534
-882.0,-10.59009394832218
-881.0,-5.586468203572705
-880.0,-6.5828397141255675
-879.0,-8.579208474780502
-878.0,-11.575574480321466
-877.0,-6.5719377255165625
-876.0,-8.568298205117985
-875.0,-8.564655913861946
-874.0,-14.561010846468607
-873.0,-6.557362997642015
-872.0,-12.553712362070033
-871.0,-10.550058934424278
-870.0,-8.54640270936004
-869.0,-12.542743681516225
-868.0,-10.539081845515279
-867.0,-6.53541719596312
-866.0,-11.531749727449075
-865.0,-7.528079434545793
-864.0,-11.524406311809196
-863.0,-13.52073035377839
-862.0,-6.517051554975602
-861.0,-4.513369909906105
-860.0,-5.5096854130581505
-859.0,-6.50599805890289
-858.0,-12.502307841894305
-857.0,-5.498614756469136
-856.0,-13.4949187970468
-855.0,-7.49121995802933
-854.0,-9.487518233801287
-853.0,-9.483813618729691
-852.0,-13.480106107163948
-851.0,-9.476395693435768
-850.0,-11.472682371859095
