X_Value,Y_Value
-200.0,-6.497434626841142
-195.0,-5.977114063978789
-190.0,-6.301374066892044
-185.0,-6.074842193544762
-180.0,-5.940905848581837
-175.0,-5.944599233045472
-170.0,-5.5909418751405
-165.0,-5.383830889360154
-160.0,-5.563177677133977
-155.0,-5.570903492293105
-150.0,-5.669507556165471
-145.0,-5.560691706592197
-140.0,-5.593192408921156
-135.0,-5.481189199074173
-130.0,-5.176943968824586
-125.0,-5.204131928501852
-120.0,-5.134029099425736
-115.0,-5.014079932846431
-110.0,-5.129797127548157
-105.0,-5.290469376480137
-100.0,-4.92439062141802
-95.0,-4.888371595635973
-90.0,-4.943912739486474
-85.0,-4.566701892264448
-80.0,-4.7084783049274845
-75.0,-4.558869767742341
-70.0,-4.640508701865907
-65.0,-4.856403364993028
-60.0,-4.917902915418628
-55.0,-4.437834157781196
-50.0,-4.165563015861361
-45.0,-3.815488502514243
-40.0,-3.209901010827631
-35.0,-2.545728781261553
-30.0,-2.1118598627495015
-25.0,-1.7674366666410908
-20.0,-1.132941627000014
-15.0,-0.780924883666817
-10.0,-0.18851166214574777
-5.0,0.35776266859991523
0.0,0.6666666666666664
5.0,0.9755706647334177
10.0,1.6170830907171765
15.0,1.8761629789049121
20.0,1.9900844841428718
25.0,2.5769604761649
30.0,3.0166217675114066
35.0,3.593347828880601
40.0,4.257520058446679
45.0,4.720250407276147
50.0,4.879848730147076
55.0,4.914024633971673
60.0,4.917902915418629
65.0,5.046879555469218
70.0,5.164318225675432
75.0,4.98744119631377
80.0,5.232287828737008
85.0,4.94765427321683
90.0,5.2296270252007595
95.0,5.221704928969307
100.0,4.972009669037068
105.0,5.290469376480138
110.0,5.177416175167205
115.0,5.061698980465479
120.0,5.229267194663832
125.0,5.394608118978043
130.0,5.557896349776968
135.0,5.385951103836076
140.0,5.212240027968775
145.0,4.798786944687434
150.0,4.6695075561654695
155.0,4.670903492293104
160.0,4.8789671508181875
165.0,5.161608667137931
170.0,4.885059522199323
175.0,4.694599233045472
180.0,4.7409058485818365
185.0,4.431985050687618
190.0,4.609066374584352
195.0,4.560447397312122
200.0,4.224707354113869
