X_Value,Y_Value
-100.0,-4.641588833612779
-99.0,-4.626065009182742
-98.0,-4.610436292058447
-97.0,-4.594700892207039
-96.0,-4.5788569702133275
-95.0,-4.562902635386967
-94.0,-4.546835943776344
-93.0,-4.530654896083493
-92.0,-4.514357435474001
-91.0,-4.497941445275415
-90.0,-4.481404746557165
-89.0,-4.464745095584537
-88.0,-4.447960181138631
-87.0,-4.431047621693634
-86.0,-4.414004962442104
-85.0,-4.396829672158179
-84.0,-4.379519139887889
-83.0,-4.362070671454838
-82.0,-4.344481485768612
-81.0,-4.326748710922225
-80.0,-4.308869380063768
-79.0,-4.290840427026207
-78.0,-4.272658681697917
-77.0,-4.254320865115006
-76.0,-4.235823584254893
-75.0,-4.2171633265087465
-74.0,-4.198336453808408
-73.0,-4.179339196381232
-72.0,-4.160167646103808
-71.0,-4.140817749422854
-70.0,-4.121285299808557
-69.0,-4.101565929702348
-68.0,-4.081655101917348
-67.0,-4.0615481004456795
-66.0,-4.04124002062219
-65.0,-4.020725758589058
-64.0,-4.0
-63.0,-3.9790572078963917
-62.0,-3.9578916096804058
-61.0,-3.936497183102173
-60.0,-3.9148676411688634
-59.0,-3.8929964158732604
-58.0,-3.8708766406277966
-57.0,-3.848501131276805
-56.0,-3.8258623655447783
-55.0,-3.8029524607613916
-54.0,-3.7797631496846193
-53.0,-3.756285754221072
-52.0,-3.732511156817248
-51.0,-3.7084297692661896
-50.0,-3.6840314986403864
-49.0,-3.6593057100229713
-48.0,-3.6342411856642793
-47.0,-3.6088260801386944
-46.0,-3.5830478710159466
-45.0,-3.556893304490063
-44.0,-3.530348335326063
-43.0,-3.5033980603867243
-42.0,-3.4760266448864496
-41.0,-3.4482172403827303
-40.0,-3.419951893353394
-39.0,-3.391211443014167
-38.0,-3.361975406798963
-37.0,-3.3322218516459534
-36.0,-3.3019272488946267
-35.0,-3.2710663101885897
-34.0,-3.2396118012774835
-33.0,-3.2075343299958265
-32.0,-3.174802103936399
-31.0,-3.141380652391393
-30.0,-3.1072325059538586
-29.0,-3.072316825685847
-28.0,-3.0365889718756627
-27.0,-3.0
-26.0,-2.9624960684073707
-25.0,-2.924017738212866
-24.0,-2.8844991406148166
-23.0,-2.8438669798515654
-22.0,-2.8020393306553872
-21.0,-2.7589241763811208
-20.0,-2.7144176165949063
-19.0,-2.668401648721945
-18.0,-2.6207413942088964
-17.0,-2.5712815906582356
-16.0,-2.5198420997897464
-15.0,-2.4662120743304703
-14.0,-2.41014226417523
-13.0,-2.3513346877207573
-12.0,-2.2894284851066637
-11.0,-2.2239800905693157
-10.0,-2.154434690031884
-9.0,-2.080083823051904
-8.0,-2.0
-7.0,-1.9129311827723892
-6.0,-1.8171205928321397
-5.0,-1.709975946676697
-4.0,-1.5874010519681996
-3.0,-1.4422495703074083
-2.0,-1.2599210498948732
-1.0,-1.0
0.0,0.0
1.0,1.0
2.0,1.2599210498948732
3.0,1.4422495703074083
4.0,1.5874010519681996
5.0,1.709975946676697
6.0,1.8171205928321397
7.0,1.9129311827723892
8.0,2.0
9.0,2.080083823051904
10.0,2.154434690031884
11.0,2.2239800905693157
12.0,2.2894284851066637
13.0,2.3513346877207573
14.0,2.41014226417523
15.0,2.4662120743304703
16.0,2.5198420997897464
17.0,2.5712815906582356
18.0,2.6207413942088964
19.0,2.668401648721945
20.0,2.7144176165949063
21.0,2.7589241763811208
22.0,2.8020393306553872
23.0,2.8438669798515654
24.0,2.8844991406148166
25.0,2.924017738212866
26.0,2.9624960684073707
27.0,3.0
28.0,3.0365889718756627
29.0,3.072316825685847
30.0,3.1072325059538586
31.0,3.141380652391393
32.0,3.174802103936399
33.0,3.2075343299958265
34.0,3.2396118012774835
35.0,3.2710663101885897
36.0,3.3019272488946267
37.0,3.3322218516459534
38.0,3.361975406798963
39.0,3.391211443014167
40.0,3.419951893353394
41.0,3.4482172403827303
42.0,3.4760266448864496
43.0,3.5033980603867243
44.0,3.530348335326063
45.0,3.556893304490063
46.0,3.5830478710159466
47.0,3.6088260801386944
48.0,3.6342411856642793
49.0,3.6593057100229713
50.0,3.6840314986403864
51.0,3.7084297692661896
52.0,3.732511156817248
53.0,3.756285754221072
54.0,3.7797631496846193
55.0,3.8029524607613916
56.0,3.8258623655447783
57.0,3.848501131276805
58.0,3.8708766406277966
59.0,3.8929964158732604
60.0,3.9148676411688634
61.0,3.936497183102173
62.0,3.9578916096804058
63.0,3.9790572078963917
64.0,4.0
65.0,4.020725758589058
66.0,4.04124002062219
67.0,4.0615481004456795
68.0,4.081655101917348
69.0,4.101565929702348
70.0,4.121285299808557
71.0,4.140817749422854
72.0,4.160167646103808
73.0,4.179339196381232
74.0,4.198336453808408
75.0,4.2171633265087465
76.0,4.235823584254893
77.0,4.254320865115006
78.0,4.272658681697917
79.0,4.290840427026207
80.0,4.308869380063768
81.0,4.326748710922225
82.0,4.344481485768612
83.0,4.362070671454838
84.0,4.379519139887889
85.0,4.396829672158179
86.0,4.414004962442104
87.0,4.431047621693634
88.0,4.447960181138631
89.0,4.464745095584537
90.0,4.481404746557165
91.0,4.497941445275415
92.0,4.514357435474001
93.0,4.530654896083493
94.0,4.546835943776344
95.0,4.562902635386967
96.0,4.5788569702133275
97.0,4.594700892207039
98.0,4.610436292058447
99.0,4.626065009182742
100.0,4.641588833612779
